Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
50623864,The Invisible Life of Addie LaRue,V.E. Schwab,"Schwab, V.E.",Victoria Schwab,"=""0765387565""","=""9780765387561""",0,Tor Books,Hardcover,448,2020,2020,,2021/01/05,to-read,to-read (#111),to-read,,,,0,0
26032825,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,"Black, Holly",,"=""0316310271""","=""9780316310277""",0,"Little, Brown Books for Young Readers",Hardcover,370,2018,2018,,2021/01/03,to-read,to-read (#110),to-read,,,,0,0
12505,The Idiot,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Anna Brailovsky, Joseph Frank, Constance Garnett","=""0679642420""","=""9780679642428""",0,Modern Library,Paperback,667,2003,1869,,2020/12/15,to-read,to-read (#109),to-read,,,,0,0
1782828,The Informers,Juan Gabriel Vásquez,"Vásquez, Juan Gabriel",Anne McLean,"=""0747592578""","=""9780747592570""",0,Bloomsbury,Hardcover,347,2008,2004,,2020/11/29,to-read,to-read (#108),to-read,,,,0,0
28815512,Reputations,Juan Gabriel Vásquez,"Vásquez, Juan Gabriel",Anne McLean,"=""1594633479""","=""9781594633478""",0,Riverhead Books,Hardcover,193,2016,2013,,2020/11/29,to-read,to-read (#107),to-read,,,,0,0
50482979,Missionaries,Phil Klay,"Klay, Phil",,"=""1984880659""","=""9781984880659""",0,Penguin Press,Hardcover,416,2020,2020,,2020/11/22,to-read,to-read (#106),to-read,,,,0,0
44422074,I Will Never See the World Again,Ahmet Altan,"Altan, Ahmet",Yasemin Çongar,"=""1783785160""","=""9781783785162""",0,Granta Books,Kindle Edition,138,2019,2018,,2020/11/19,to-read,to-read (#105),to-read,,,,0,0
12140499,"The Great Partnership: God, Science and the Search for Meaning",Jonathan Sacks,"Sacks, Jonathan",,"=""0340995246""","=""9780340995242""",0,Hodder & Stoughton,Hardcover,370,2011,2011,,2020/11/08,to-read,to-read (#104),to-read,,,,0,0
34439615,Cigarette Number Seven: A Novel (Hoopoe Fiction),Donia Kamal,"Kamal, Donia",Nariman Youssef,"=""977416850X""","=""9789774168505""",0,Hoopoe,Paperback,200,2018,2012,,2020/05/23,to-read,to-read (#20),to-read,,,,0,0
52578297,"The Midnight Library (The Midnight World, #1)",Matt Haig,"Haig, Matt",,"=""0525559477""","=""9780525559474""",0,Viking,Hardcover,288,2020,2020,,2020/10/01,to-read,to-read (#103),to-read,,,,0,0
23546634,"The Way I Used to Be (The Way I Used to Be, #1)",Amber   Smith,"Smith, Amber",,"=""""","=""""",0,Margaret K. McElderry Books,Kindle Edition,385,2016,2016,,2020/09/27,to-read,to-read (#102),to-read,,,,0,0
703,The Plot Against America,Philip Roth,"Roth, Philip",,"=""1400079497""","=""9781400079490""",0,Vintage International,Paperback,391,2005,2004,,2020/09/18,to-read,to-read (#101),to-read,,,,0,0
6885191,Start-up Nation: The Story of Israel's Economic Miracle,Dan Senor,"Senor, Dan",Saul Singer,"=""044654146X""","=""9780446541466""",0,Twelve,Hardcover,304,2009,2009,,2020/08/20,to-read,to-read (#100),to-read,,,,0,0
272334,Feathers,Jacqueline Woodson,"Woodson, Jacqueline",,"=""0399239898""","=""9780399239892""",0,Nancy Paulsen Books,Hardcover,118,2007,2007,,2020/08/11,to-read,to-read (#99),to-read,,,,0,0
30753738,The Choice: Embrace the Possible,Edith Eger,"Eger, Edith",Edith Eva Eger,"=""1501130781""","=""9781501130786""",0,Scribner,Hardcover,289,2017,2017,,2020/08/09,to-read,to-read (#98),to-read,,,,0,0
40605223,I'm Thinking of Ending Things,Iain Reid,"Reid, Iain",,"=""""","=""""",0,Gallery/Scout Press,Kindle Edition,241,2016,2016,,2020/08/09,to-read,to-read (#97),to-read,,,,0,0
44767458,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,"=""059309932X""","=""9780593099322""",0,Ace,Hardcover,658,2019,1965,,2020/07/31,to-read,to-read (#96),to-read,,,,0,0
44581535,"Find Me (Call Me By Your Name, #2)",André Aciman,"Aciman, André",,"=""0374155011""","=""9780374155018""",0,"Farrar, Straus and Giroux",Hardcover,260,2019,2019,,2020/07/28,to-read,to-read (#95),to-read,,,,0,0
7171637,"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,"Clare, Cassandra",,"=""1416975861""","=""9781416975861""",0,Margaret K. McElderry Books,Hardcover,479,2010,2010,,2020/07/26,to-read,to-read (#94),to-read,,,,0,0
426504,Ficciones,Jorge Luis Borges,"Borges, Jorge Luis","Anthony Kerrigan, Anthony Bonner","=""0802130305""","=""9780802130303""",0,Grove Press,Paperback,174,1994,1944,,2020/07/26,to-read,to-read (#93),to-read,,,,0,0
21969786,More Than This,Patrick Ness,"Ness, Patrick",,"=""1406350486""","=""9781406350487""",0,Walker Books Ltd,Paperback,480,2014,2013,,2020/07/26,to-read,to-read (#92),to-read,,,,0,0
7331435,A Visit from the Goon Squad,Jennifer Egan,"Egan, Jennifer",,"=""0307592839""","=""9780307592835""",0,Knopf,Hardcover,274,2010,2010,,2020/07/26,to-read,to-read (#91),to-read,,,,0,0
7745,Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,Hunter S. Thompson,"Thompson, Hunter S.",Ralph Steadman,"=""0679785892""","=""9780679785897""",0,Vintage Books,Paperback,204,1998,1971,,2020/07/24,to-read,to-read (#90),to-read,,,,0,0
34146472,Literally Show Me a Healthy Person,Darcie Wilder,"Wilder, Darcie",,"=""""","=""""",0,Tyrant Books,Unknown Binding,97,2017,2017,,2020/07/24,to-read,to-read (#89),to-read,,,,0,0
29209,The Color of Water: A Black Man's Tribute to His White Mother,James   McBride,"McBride, James",,"=""1573225789""","=""9781573225786""",0,Riverhead Books,Paperback,291,1997,1996,,2020/07/21,,,read,,,,1,0
25695640,Words on Bathroom Walls,Julia Walton,"Walton, Julia",,"=""0399550887""","=""9780399550881""",0,Random House Books for Young Readers,Hardcover,304,2017,2017,,2020/07/21,to-read,to-read (#88),to-read,,,,0,0
35959740,Circe,Madeline Miller,"Miller, Madeline",,"=""0316556343""","=""9780316556347""",0,"Little, Brown and Company",Hardcover,393,2018,2018,,2020/07/17,to-read,to-read (#87),to-read,,,,0,0
40236964,Sabrina & Corina,Kali Fajardo-Anstine,"Fajardo-Anstine, Kali",,"=""""","=""""",0,One World,Hardcover,224,2019,2019,,2020/07/16,to-read,to-read (#86),to-read,,,,0,0
23878,Chronicle of a Death Foretold,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""140003471X""","=""9781400034710""",0,Vintage,Paperback,120,2003,1981,,2020/05/26,,,read,,,,1,0
51341638,Utopia Avenue,David  Mitchell,"Mitchell, David",,"=""""","=""""",0,Sceptre,ebook,592,2020,2020,,2020/07/14,to-read,to-read (#85),to-read,,,,0,0
49003616,"A Beautifully Foolish Endeavor (The Carls, #2)",Hank Green,"Green, Hank",,"=""152474347X""","=""9781524743475""",0,Dutton,Hardcover,452,2020,2020,,2020/07/13,to-read,to-read (#84),to-read,,,,0,0
54105584,To all the people I loved before loving me,Janell Jay Roberts,"Roberts, Janell Jay",,"=""""","=""9798645114527""",0,Independently published,Paperback,117,2020,,,2020/07/12,to-read,to-read (#83),to-read,,,,0,0
41880609,On Earth We're Briefly Gorgeous,Ocean Vuong,"Vuong, Ocean",,"=""0525562028""","=""9780525562023""",0,Penguin Press,Hardcover,246,2019,2019,,2020/07/10,to-read,to-read (#82),to-read,,,,0,0
42283251,Calypso,David Sedaris,"Sedaris, David",,"=""0316392421""","=""9780316392426""",0,"Little, Brown Paperbacks",Paperback,259,2019,2018,,2020/06/17,to-read,to-read (#77),to-read,,,,0,0
9639119,The Central Park Five: A Chronicle of a City Wilding,Sarah Burns,"Burns, Sarah",,"=""0307266141""","=""9780307266149""",0,Knopf,Hardcover,240,2011,2011,,2020/06/27,to-read,to-read (#81),to-read,,,,0,0
7140387,"Solitary (Solitary Tales, #1)",Travis Thrasher,"Thrasher, Travis",,"=""1434764214""","=""9781434764218""",0,David C Cook,Paperback,400,2010,2010,,2020/06/24,to-read,to-read (#80),to-read,,,,0,0
25384844,Black Butterfly,Robert M. Drake,"Drake, Robert M.",,"=""0986262749""","=""9780986262746""",0,Vintage Wild,Paperback,272,2015,2015,,2020/06/23,to-read,to-read (#79),to-read,,,,0,0
6150,"Cry, the Beloved Country",Alan Paton,"Paton, Alan",,"=""074326195X""","=""9780743261951""",3,Scribner,Hardcover,316,2003,1948,,2020/05/31,,,read,,,,1,0
16171259,The Sound of Things Falling,Juan Gabriel Vásquez,"Vásquez, Juan Gabriel",Anne McLean,"=""1594487480""","=""9781594487484""",3,Riverhead Books,Hardcover,302,2014,2011,2020/06/21,2020/05/23,,,read,,,,1,0
15825932,In the Tall Grass,Stephen  King,"King, Stephen","Joe  Hill, Stephen Lang","=""1442359889""","=""9781442359888""",0,Simon & Schuster Audio,Audio CD,2,2012,2012,,2020/06/20,to-read,to-read (#78),to-read,,,,0,0
7126,The Count of Monte Cristo,Alexandre Dumas,"Dumas, Alexandre",Robin Buss,"=""0140449264""","=""9780140449266""",0,Penguin Classics,Paperback,1276,2003,1846,,2020/06/16,to-read,to-read (#76),to-read,,,,0,0
10964,"Outlander (Outlander, #1)",Diana Gabaldon,"Gabaldon, Diana",,"=""0440242940""","=""9780440242949""",0,Dell,Mass Market Paperback,850,2005,1991,,2020/06/14,to-read,to-read (#75),to-read,,,,0,0
38746485,Becoming,Michelle Obama,"Obama, Michelle",,"=""1524763136""","=""9781524763138""",0,Crown,Hardcover,448,2018,2018,,2020/06/14,to-read,to-read (#74),to-read,,,,0,0
33590210,An American Marriage,Tayari Jones,"Jones, Tayari",,"=""1616201347""","=""9781616201340""",0,Algonquin Books,Hardcover,308,2018,2018,,2020/06/14,to-read,to-read (#73),to-read,,,,0,0
43263424,Manhunters: How We Took Down Pablo Escobar,Steve       Murphy,"Murphy, Steve",Javier F. Peña,"=""1250202884""","=""9781250202888""",0,St. Martin's Press,Hardcover,346,2019,2019,,2020/06/14,to-read,to-read (#72),to-read,,,,0,0
45714905,The Yellow Bird Sings,Jennifer  Rosner,"Rosner, Jennifer",,"=""""","=""""",0,Picador,Hardcover,,2020,2020,,2020/06/11,to-read,to-read (#71),to-read,,,,0,0
1561703,Diary of an Oxygen Thief,Anonymous,"Anonymous, Anonymous",,"=""908105841X""","=""9789081058414""",0,nlvi,Paperback,140,2006,2006,,2020/06/11,to-read,to-read (#70),to-read,,,,0,0
28676,American Psycho,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0679735771""","=""9780679735779""",0,Vintage Contemporaries,Paperback,399,1991,1991,,2020/06/11,to-read,to-read (#69),to-read,,,,0,0
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Richard Howard,"=""0152023984""","=""9780152023980""",0,"Harcourt, Inc.",Hardcover,96,2000,1943,,2020/06/11,to-read,to-read (#68),to-read,,,,0,0
40097951,The Silent Patient,Alex Michaelides,"Michaelides, Alex",,"=""1250301696""","=""9781250301697""",0,Celadon Books,Hardcover,336,2019,2019,,2020/06/11,to-read,to-read (#67),to-read,,,,0,0
128029,A Thousand Splendid Suns,Khaled Hosseini,"Hosseini, Khaled",,"=""1594489505""","=""9781594489501""",0,Riverhead Books,Hardcover,372,2007,2007,,2020/06/11,to-read,to-read (#66),to-read,,,,0,0
14891,A Tree Grows in Brooklyn,Betty  Smith,"Smith, Betty",,"=""0061120073""","=""9780061120077""",0,HarperCollins Publishers,Paperback,496,2006,1943,,2020/06/11,to-read,to-read (#65),to-read,,,,0,0
6314763,Orange Is the New Black,Piper Kerman,"Kerman, Piper",,"=""0385523386""","=""9780385523387""",0,Spiegel & Grau,Hardcover,322,2010,2010,,2020/06/09,to-read,to-read (#64),to-read,,,,0,0
341879,Just Kids,Patti Smith,"Smith, Patti",,"=""""","=""""",0,Ecco,Hardcover,304,2010,2010,,2020/06/09,to-read,to-read (#63),to-read,,,,0,0
48763229,The Lending Library,Aliza Fogelson,"Fogelson, Aliza",,"=""1503959015""","=""9781503959019""",0,Lake Union Publishing,Kindle Edition,295,2020,2020,,2020/06/09,to-read,to-read (#62),to-read,,,,0,0
122887,Don't You Know There's a War On?,Avi,"Avi, Avi",,"=""0380815443""","=""9780380815449""",0,HarperCollins,Paperback,208,2003,2001,,2020/06/09,to-read,to-read (#61),to-read,,,,0,0
17333223,The Goldfinch,Donna Tartt,"Tartt, Donna",,"=""0316055433""","=""9780316055437""",0,"Little, Brown",Hardcover,771,2013,2013,,2020/06/09,to-read,to-read (#60),to-read,,,,0,0
89724,We Have Always Lived in the Castle,Shirley Jackson,"Jackson, Shirley",Jonathan Lethem,"=""0143039970""","=""9780143039976""",0,Penguin Books,Paperback,152,2006,1962,,2020/06/09,to-read,to-read (#59),to-read,,,,0,0
28763485,The Sun Is Also a Star,Nicola Yoon,"Yoon, Nicola",,"=""0553496689""","=""9780553496680""",0,Delacorte Press,Hardcover,344,2016,2016,2020/06/05,2020/05/26,,,read,,,,1,0
149196,Eva Luna,Isabel Allende,"Allende, Isabel",Margaret Sayers Peden,"=""0553280589""","=""9780553280586""",0,Bantam,Mass Market Paperback,307,1989,1987,,2020/06/04,to-read,to-read (#58),to-read,,,,0,0
172732,The Motorcycle Diaries: Notes on a Latin American Journey,Ernesto Che Guevara,"Guevara, Ernesto Che",Aleida Guevara March,"=""1876175702""","=""9781876175702""",0,Ocean Press,Paperback,175,2003,1992,,2020/06/04,to-read,to-read (#57),to-read,,,,0,0
35020361,Number One Chinese Restaurant,Lillian Li,"Li, Lillian",,"=""125014129X""","=""9781250141293""",0,Henry Holt & Co,Hardcover,290,2018,2018,,2020/06/04,to-read,to-read (#56),to-read,,,,0,0
40164365,The Friend,Sigrid Nunez,"Nunez, Sigrid",,"=""0735219451""","=""9780735219458""",0,Riverhead Books,Paperback,212,2019,2018,,2020/06/04,to-read,to-read (#55),to-read,,,,0,0
11472,We Wish to Inform You That Tomorrow We Will Be Killed With Our Families: Stories from Rwanda,Philip Gourevitch,"Gourevitch, Philip",,"=""0312243359""","=""9780312243357""",0,Picador,Paperback,356,1998,1998,,2020/06/02,to-read,to-read (#54),to-read,,,,0,0
21405741,Snow Flower and the Secret Fan,Lisa See,"See, Lisa",,"=""""","=""""",0,Random House Trade Paperbacks,Paperback,336,2005,2005,,2020/06/02,to-read,to-read (#53),to-read,,,,0,0
6408862,"Stolen (Stolen, #1)",Lucy Christopher,"Christopher, Lucy",,"=""1906427135""","=""9781906427139""",0,Chicken House Ltd,Paperback,304,2009,2009,,2020/05/31,to-read,to-read (#52),to-read,,,,0,0
18460392,All the Bright Places,Jennifer Niven,"Niven, Jennifer",,"=""0385755880""","=""9780385755887""",0,Knopf,Hardcover,388,2015,2015,,2020/05/31,to-read,to-read (#51),to-read,,,,0,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",0,Scholastic Press,Hardcover,374,2008,2008,,2020/05/31,to-read,to-read (#50),to-read,,,,0,0
4374400,"If I Stay (If I Stay, #1)",Gayle Forman,"Forman, Gayle",,"=""0525421033""","=""9780525421030""",0,Viking,Hardcover,208,2009,2009,,2020/05/31,to-read,to-read (#49),to-read,,,,0,0
17675462,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545424925""","=""9780545424929""",0,Scholastic Press,Hardcover,409,2012,2012,,2020/05/30,to-read,to-read (#48),to-read,,,,0,0
320,One Hundred Years of Solitude,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""""","=""""",5,Harper,Mass Market Paperback,417,2003,1967,2020/05/30,2020/05/23,,,read,,,,1,0
333538,The Castle,Franz Kafka,"Kafka, Franz",Mark Harman,"=""0805211063""","=""9780805211061""",0,Schocken,Paperback,328,1998,1926,,2020/05/29,to-read,to-read (#47),to-read,,,,0,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",0,Norton,Paperback,488,1986,1897,,2020/05/28,to-read,to-read (#46),to-read,,,,0,0
26892110,The Library at Mount Char,Scott  Hawkins,"Hawkins, Scott",,"=""0553418629""","=""9780553418620""",0,Broadway Books,Paperback,390,2016,2015,,2020/05/28,to-read,to-read (#45),to-read,,,,0,0
11566,The Green Mile,Stephen  King,"King, Stephen",,"=""0451933028""","=""9780451933027""",0,Penguin Signet,Paperback,592,1996,1996,,2020/05/27,to-read,to-read (#44),to-read,,,,0,0
830502,It,Stephen  King,"King, Stephen",,"=""0450411435""","=""9780450411434""",0,New English Library,Paperback,1184,1987,1986,,2020/05/27,to-read,to-read (#43),to-read,,,,0,0
149267,The Stand,Stephen  King,"King, Stephen",Bernie Wrightson,"=""""","=""""",0,Doubleday Books,Hardcover,1152,1990,1978,,2020/05/27,to-read,to-read (#42),to-read,,,,0,0
11588,"The Shining (The Shining, #1)",Stephen  King,"King, Stephen",,"=""0450040186""","=""9780450040184""",0,New English Library,Mass Market Paperback,497,1980,1977,,2020/05/27,to-read,to-read (#41),to-read,,,,0,0
33124137,Pet Sematary,Stephen  King,"King, Stephen",,"=""""","=""""",0,Scribner,Kindle Edition,580,2014,1983,,2020/05/27,to-read,to-read (#40),to-read,,,,0,0
44322631,The Life of Death,Lucy Booth,"Booth, Lucy",,"=""""","=""""",0,Unbound,Kindle Edition,214,2019,2019,,2020/05/27,to-read,to-read (#39),to-read,,,,0,0
53362975,Honey on the Page: A Treasury of Yiddish Children's Literature,Miriam Udel,"Udel, Miriam",,"=""""","=""""",0,,Unknown Binding,,,,,2020/05/27,to-read,to-read (#38),to-read,,,,0,0
24280,Les Misérables,Victor Hugo,"Hugo, Victor","Norman MacAfee, Charles E. Wilbour, Lee Fahnestock, Isabel Florence Hapgood","=""0451525264""","=""9780451525260""",0,Signet Classics,Mass Market Paperback,1488,1987,1862,,2020/05/26,to-read,to-read (#37),to-read,,,,0,0
51497,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror,Robert Louis Stevenson,"Stevenson, Robert Louis",Robert Mighall,"=""0141439734""","=""9780141439730""",0,Penguin Classics,Paperback,224,2003,1886,,2020/05/26,to-read,to-read (#36),to-read,,,,0,0
26154406,The Passenger,Lisa Lutz,"Lutz, Lisa",,"=""1451686633""","=""9781451686630""",0,Simon & Schuster,Hardcover,304,2016,2016,,2020/05/26,to-read,to-read (#35),to-read,,,,0,0
41817486,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,"=""0393341763""","=""9780393341768""",0,W. W. Norton & Company,Paperback,240,2019,1962,,2020/05/25,to-read,to-read (#34),to-read,,,,0,0
386162,"The Hitchhiker’s Guide to the Galaxy (The Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",0,Del Rey,Paperback,193,2007,1979,,2020/05/25,to-read,to-read (#33),to-read,,,,0,0
40961427,1984,George Orwell,"Orwell, George",,"=""""","=""""",0,Houghton Mifflin Harcourt,ebook,298,2013,1948,,2020/05/25,to-read,to-read (#32),to-read,,,,0,0
43641,Water for Elephants,Sara Gruen,"Gruen, Sara",,"=""1565125606""","=""9781565125605""",0,Algonquin Books,Paperback,368,2007,2006,,2020/05/25,to-read,to-read (#31),to-read,,,,0,0
40163119,Say Nothing: A True Story of Murder and Memory in Northern Ireland,Patrick Radden Keefe,"Keefe, Patrick Radden",,"=""0385521316""","=""9780385521314""",0,Doubleday,Hardcover,441,2019,2018,,2020/05/25,to-read,to-read (#30),to-read,,,,0,0
7144,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor","David McDuff, Joseph Frank","=""""","=""""",0,Penguin,Paperback,671,2002,1866,,2020/05/25,to-read,to-read (#29),to-read,,,,0,0
26145824,Mr. Memory and Other Stories of Wonder,Paul Michael Peters,"Peters, Paul Michael",,"=""""","=""9780989178570""",0,Paul Michael Peters,Paperback,92,2015,2015,,2020/05/25,to-read,to-read (#28),to-read,,,,0,0
1871184,Torquemada and the Spanish Inquisition,Rafael Sabatini,"Sabatini, Rafael",,"=""1842328344""","=""9781842328347""",0,UNKNO,Paperback,404,2001,1913,,2020/05/25,to-read,to-read (#27),to-read,,,,0,0
43798285,The Institute,Stephen  King,"King, Stephen",,"=""""","=""""",0,Scribner,Hardcover,561,2019,2019,,2020/05/25,to-read,to-read (#26),to-read,,,,0,0
52376237,"The Loop (The Loop Trilogy, #1)",Ben  Oliver,"Oliver, Ben",,"=""133858930X""","=""9781338589306""",0,Chicken House,Hardcover,368,2020,2020,,2020/05/25,to-read,to-read (#25),to-read,,,,0,0
15783514,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil",,"=""0062255657""","=""9780062255655""",0,William Morrow Books,Hardcover,181,2013,2013,,2020/05/24,to-read,to-read (#24),to-read,,,,0,0
43557477,"The Jane Austen Society (Jane Austen Society, #1)",Natalie Jenner,"Jenner, Natalie",,"=""1250248736""","=""9781250248732""",0,St. Martin's Press,Hardcover,304,2020,2020,,2020/05/23,to-read,to-read (#23),to-read,,,,0,0
